t,z,u,v,w,phi,theta,psi,p,q,r
16.10999999999972,-0x1.8aff45a8cabd2p-4,0x1.b7398907ea991p+4,-0x1.9f3e087acc3b0p+3,0x1.2a8f9143550fcp+2,-0x1.c969a797efe31p-7,0x1.58e609f406aaep-3,-0x1.05b989d9c1867p+0,0x1.e6ce60cf72e49p-4,0x1.8f567d6530040p-5,-0x1.70cabbeda2fafp-3
16.139999999999723,-0x1.7587c7c3c178fp-4,0x1.b90726f35be39p+4,-0x1.99c1d442c53e0p+3,0x1.30b7eae83608bp+2,-0x1.7594e09be6549p-7,0x1.5c1c110ef897dp-3,-0x1.07286b64234b7p+0,0x1.d53162e7a5c6cp-4,0x1.ef05784be6accp-5,-0x1.7ddf27bca2904p-3
16.169999999999728,-0x1.605e7f81eb151p-4,0x1.bad596f15b1cbp+4,-0x1.9438e89325856p+3,0x1.36c59b0d0fd57p+2,-0x1.21fce1571d1d0p-7,0x1.5f3f1b6ce5bd9p-3,-0x1.089a345b4e279p+0,0x1.e939490b093ebp-4,0x1.7437dfdd3df8ap-5,-0x1.772296d8e57a7p-3
16.199999999999733,-0x1.4b7f288fea79bp-4,0x1.bc36d1673a943p+4,-0x1.9069c0e009f03p+3,0x1.3d6e594f2a3adp+2,-0x1.7803e56b67c0ep-8,0x1.62eccc9de20a3p-3,-0x1.0987ad2a43fe1p+0,0x1.0906f686c749ep-3,0x1.3809b8d49d2f6p-4,-0x1.b9fb5e5d55bacp-5
16.229999999999738,-0x1.36ebf30dd262ep-4,0x1.bd01f2cb1a411p+4,-0x1.8ee8dca7b9f4ap+3,0x1.45ab63b7d267ap+2,-0x1.21bb463dc7e11p-9,0x1.68880cb88ce47p-3,-0x1.09c9a3e6387e7p+0,0x1.e0aff4769f18cp-4,0x1.b4beec45b813bp-4,-0x1.766cc2ef79bc7p-7
16.259999999999742,-0x1.22af7a17c4775p-4,0x1.bd8559e65c836p+4,-0x1.8e80648f635d1p+3,0x1.4eea6adfd162fp+2,0x1.801044e6d17ebp-10,0x1.6f5acdd7e2d81p-3,-0x1.09bb10225725fp+0,0x1.000c99f73343dp-3,0x1.d92a04419e8e3p-4,0x1.abad6408dae1bp-6
16.289999999999747,-0x1.0ecf97b6eb484p-4,0x1.bdd9d9fd4733dp+4,-0x1.8eca03ffdb6ccp+3,0x1.5903fd3a4aad7p+2,0x1.56a20f2622a74p-8,0x1.772e85284d8fep-3,-0x1.0979874d5b3d4p+0,0x1.d22ffbb6d4169p-4,0x1.1db18b9d990bdp-3,0x1.3c2b633af266bp-5
16.31999999999975,-0x1.f6a4ed6fbed7cp-5,0x1.be145f29ec46ep+4,-0x1.8f740b62b6da4p+3,0x1.63bd82680abe8p+2,0x1.274544cc85a2cp-7,0x1.7fbdb52666a25p-3,-0x1.091cae86b3780p+0,0x1.ef6c3df95a816p-4,0x1.1e4baf0887cc1p-3,0x1.ac14d997cc75ap-5
16.349999999999756,-0x1.d07ca0be2fc47p-5,0x1.be3e6c863fc6ap+4,-0x1.905aa6c8901bbp+3,0x1.6ef11397c53d5p+2,0x1.a3fc59dab959bp-7,0x1.88d470a1ebe82p-3,-0x1.08ae7f9814a82p+0,0x1.c956eba90b4f4p-4,0x1.420e026f8cc14p-3,0x1.bf042702c8296p-5
16.37999999999976,-0x1.ab33317b6d1ddp-5,0x1.be5f46a5c899ep+4,-0x1.9164a994cb225p+3,0x1.7a7b6beefb1c0p+2,0x1.10442f7b3b8c9p-6,0x1.924b3e6851c4fp-3,-0x1.08364a0777c03p+0,0x1.e3e46786f069bp-4,0x1.3871b3dd648d0p-3,0x1.f2ba7b0d25508p-5
16.409999999999766,-0x1.86d5ac2e6ec71p-5,0x1.be7a3a647f43ep+4,-0x1.9286e25b70c32p+3,0x1.864845292d024p+2,0x1.4eb30787d8a44p-6,0x1.9c04df36d1bafp-3,-0x1.07b700bd96e27p+0,0x1.c3eae14debf2fp-4,0x1.54999914d6110p-3,0x1.ecc555a3160bdp-5
16.43999999999977,-0x1.637163633f173p-5,0x1.be920c22ebc78p+4,-0x1.93b938d2dbfa5p+3,0x1.9245077f65c69p+2,0x1.8d174d4693adep-6,0x1.a5eccc8be55dep-3,-0x1.0733014f38e3bp+0,0x1.dcb5ca92fe50fp-4,0x1.45a77fa956401p-3,0x1.06a79ae3fdbffp-4
16.469999999999775,-0x1.4113b39b8e16bp-5,0x1.bea81334763fap+4,-0x1.94f7c185698c7p+3,0x1.9e662d91f855cp+2,0x1.cba51aee73fc9p-6,0x1.aff1b1aed537ep-3,-0x1.06ab4284ffb46p+0,0x1.c0cf6d44b0fb1p-4,0x1.5d4a2079b2fd8p-3,0x1.ff1670e765585p-5
16.49999999999978,-0x1.1fc9ddaab67a2p-5,0x1.bebd3d26e3e23p+4,-0x1.964046473c607p+3,0x1.aaa47a98c9e4cp+2,0x1.051b2941b2395p-5,0x1.ba0c5c0dda6cap-3,-0x1.062076638db70p+0,0x1.d77c5e917c97dp-4,0x1.4c7dce017004ep-3,0x1.0d15ff69657c7p-4
16.529999999999784,-0x1.ff419c5627cadp-6,0x1.bed2485ed3d55p+4,-0x1.9790ff245e8e2p+3,0x1.b6f80034733afp+2,0x1.247c53508886ep-5,0x1.c4303483d3716p-3,-0x1.0593023a797aap+0,0x1.bedb5d37189cep-4,0x1.60d7072c02489p-3,0x1.04450a832072cp-4
16.55999999999979,-0x1.c14a6f193c9f7p-6,0x1.bee77a754c635p+4,-0x1.98e9666e515f4p+3,0x1.c35ee7672f4bfp+2,0x1.43e5f07a942d6p-5,0x1.ce5c4ce907d62p-3,-0x1.05031c8b1d971p+0,0x1.d3712d692bb57p-4,0x1.4fd4cce199aa4p-3,0x1.1107581916a67p-4
16.589999999999794,-0x1.85c76b6912640p-6,0x1.befd4ed122cacp+4,-0x1.9a4888b5305ddp+3,0x1.cfd34dd878aacp+2,0x1.6369965c54870p-5,0x1.d88736065f14bp-3,-0x1.0470f8ad1d5b5p+0,0x1.bd44df980a735p-4,0x1.61b756a5d9f55p-3,0x1.075b1620407bcp-4
16.6199999999998,-0x1.4cd10ae781cabp-6,0x1.bf13a29be5219p+4,-0x1.9bae4c4961c90p+3,0x1.dc589fe11e88bp+2,0x1.82fb587c0611cp-5,0x1.e2b5862d2df18p-3,-0x1.03dca4795fc36p+0,0x1.d030459327f2bp-4,0x1.51f0443e55a21p-3,0x1.13e12917958c2p-4
16.649999999999803,-0x1.167f1175f4367p-6,0x1.bf2ae07a0e933p+4,-0x1.9d1a622c7f852p+3,0x1.e8e857de40208p+2,0x1.a2a743acf1b75p-5,0x1.ecddc5fb485dcp-3,-0x1.034631a20d9d7p+0,0x1.bba55b7a46c2ep-4,0x1.615bbac4374eap-3,0x1.09f4cddaae67ap-4
16.679999999999808,-0x1.c5d0f31649386p-7,0x1.bf47c2151a622p+4,-0x1.9e976f260fc9bp+3,0x1.f51b7069c522dp+2,0x1.bcc4afdae45f4p-5,0x1.f72d12320bea8p-3,-0x1.02b671f285561p+0,0x1.1aaa7ccdce706p-4,0x1.5c4fd685a186ap-3,0x1.e40de870055b3p-5
16.709999999999813,-0x1.6445cb5190d69p-7,0x1.bf74b8a84ec5ap+4,-0x1.a014e9891e657p+3,0x1.004abc15d05e0p+3,0x1.d2bb9c402dfecp-5,0x1.0087cf4c91bf2p-2,-0x1.023022b6e3985p+0,0x1.3813ff21132e1p-4,0x1.44bdef860b829p-3,0x1.c4c042a901b7cp-5
16.739999999999817,-0x1.087fbc70303c1p-7,0x1.bfb8474b42f15p+4,-0x1.a1c6649ee9518p+3,0x1.052e1abd569dcp+3,0x1.e74a48fed13e0p-5,0x1.048ee909d7c59p-2,-0x1.01a20b4970c35p+0,0x1.c25d875c8735ep-5,0x1.c829140f6ad2fp-4,0x1.1b6ddd1c2db20p-4
16.769999999999822,-0x1.6520bc6ec89b9p-8,0x1.c01aef217843bp+4,-0x1.a390a406f4c7ep+3,0x1.092a5009fb1f3p+3,0x1.fa3b81a5caa0cp-5,0x1.079de956e224ep-2,-0x1.0114be2595b6bp+0,0x1.01371539d1317p-4,0x1.887503f97f8a4p-4,0x1.d769fee58ddf5p-5
16.799999999999827,-0x1.89d96ca2f6efep-9,0x1.c08fe7c3d1f39p+4,-0x1.a563ca170b88dp+3,0x1.0cb228bb3e75ep+3,0x1.066a8e157e708p-4,0x1.0a258026cb76dp-2,-0x1.008881067d39fp+0,0x1.aa8a96ff95302p-5,0x1.3c5566c6ff80ap-4,0x1.1da458c27f530p-4
16.82999999999983,-0x1.8243e4e160575p-11,0x1.c10ea7148bdd7p+4,-0x1.a753affa07a50p+3,0x1.0fdef172cef74p+3,0x1.0f7f0c68a106bp-4,0x1.0c45bacdaa269p-2,-0x1.ffef8a3b1cb33p-1,0x1.d8fd2d432f86ap-5,0x1.1f4cc827eb0d6p-4,0x1.02dbc3a0db41dp-4
16.859999999999836,0x1.63d2abdf6c390p-10,0x1.c195f08bf216dp+4,-0x1.a94936a00a061p+3,0x1.12dd027b18292p+3,0x1.1893557d4318cp-4,0x1.0e29cd2dbbe17p-2,-0x1.fecebbcce46d2p-1,0x1.a8cbfbedcd6e0p-5,0x1.fddff53b397d5p-5,0x1.1edf80bfe8d4bp-4
16.88999999999984,0x1.adf94c758c162p-9,0x1.c222264bcfe3bp+4,-0x1.ab4ecfb7d064bp+3,0x1.15b33c0658ef5p+3,0x1.2193c04db5c96p-4,0x1.0fdc94cc67f97p-2,-0x1.fda95a8f14dffp-1,0x1.c7ac492b2d7ccp-5,0x1.dbc138e95cb7bp-5,0x1.0e239ef931046p-4
16.919999999999845,0x1.4a08bda9f02e0p-8,0x1.c2b3afefd07f8p+4,-0x1.ad561ada6094cp+3,0x1.1874f642e58c6p+3,0x1.2a972ebff4075p-4,0x1.1170cd2f75d65p-2,-0x1.fc85f5c44fce2p-1,0x1.aaa0364c5eff2p-5,0x1.c03eaac982a7bp-5,0x1.1bd303ae98729p-4
16.94999999999985,0x1.b2af3f11d3892p-8,0x1.c39ba605a0223p+4,-0x1.add583529076cp+3,0x1.1b7726321be09p+3,0x1.30cdea83071b6p-4,0x1.137ff2a8d2806p-2,-0x1.fc4fa8d731142p-1,0x1.568f0c211b7cap-5,0x1.4b523f5a13c9ap-4,-0x1.aef6c32d45ab4p-5
16.979999999999855,0x1.089edee2f7b8ap-7,0x1.c52960e284efdp+4,-0x1.abb556adf85fdp+3,0x1.1e5fd4faa065cp+3,0x1.339cb881d7cd5p-4,0x1.15ab52039b359p-2,-0x1.fda556f5ed297p-1,0x1.9c0f22b94518cp-5,0x1.84712a7e48bb1p-5,-0x1.ffcae8df73304p-4
17.00999999999986,0x1.32c7486627a52p-7,0x1.c71db3d4446c0p+4,-0x1.a801bda1c1589p+3,0x1.2119979e1bcd6p+3,0x1.349e6ac903860p-4,0x1.17ba226fdb535p-2,-0x1.ffe59b357613ap-1,0x1.6fc3b695ee416p-5,0x1.0a030300a9bbdp-4,-0x1.55486c5e17b8fp-3
17.039999999999864,0x1.57da95cea67a7p-7,0x1.c940dfee2e073p+4,-0x1.a3827abd79a55p+3,0x1.23cdd2e2fb37bp+3,0x1.34d93fc0038f4p-4,0x1.19c8caf4dccc9p-2,-0x1.014bdc2a45a47p+0,0x1.b9830c45b4042p-5,0x1.6195d5bc0fd59p-5,-0x1.7168eeb6713d9p-3
17.06999999999987,0x1.77f04a22d0977p-7,0x1.cb7e21da7e7f4p+4,-0x1.9e8fb1d84c752p+3,0x1.2673bae55995dp+3,0x1.34ace0b289f0fp-4,0x1.1bc74c2f76392p-2,-0x1.02c427776221fp+0,0x1.86674d73f4fbbp-5,0x1.dfa9f2060fea0p-5,-0x1.92ba17f7d6e06p-3
17.099999999999874,0x1.9325cd6727ecep-7,0x1.cdc66ba8d28b7p+4,-0x1.995c90743c2bep+3,0x1.291b7294ec120p+3,0x1.344e0006eb37cp-4,0x1.1dc51562fe0fep-2,-0x1.044c62d96a7ddp+0,0x1.c9890219075dbp-5,0x1.56e73467b25b9p-5,-0x1.90c3cf65b3cdbp-3
17.129999999999878,0x1.a99823f1602d0p-7,0x1.d01519ef23639p+4,-0x1.940292bd3ab5bp+3,0x1.2bb9fb100c537p+3,0x1.33cede71a397dp-4,0x1.1fb5525c61153p-2,-0x1.05dd8eb50958cp+0,0x1.9033746f5dbcdp-5,0x1.be8ac36d5a3fbp-5,-0x1.a39d829437be8p-3
17.159999999999883,0x1.bb64bf4477a8fp-7,0x1.d265759d56cccp+4,-0x1.8e8e25dc3b5cdp+3,0x1.2e5a40c67cb8ap+3,0x1.3336819b7bac6p-4,0x1.21a44bbd8d4e5p-2,-0x1.0773e4bd511e7p+0,0x1.ce718a033ab40p-5,0x1.51d34c2c5be87p-5,-0x1.9a8985379efe3p-3
17.189999999999888,0x1.c8a850d397f72p-7,0x1.d4b61ae80effep+4,-0x1.8909337015d0ep+3,0x1.30f5b11e5870fp+3,0x1.329067faaea0ep-4,0x1.238a1728f4314p-2,-0x1.090cb689e4090p+0,0x1.94e988065b41fp-5,0x1.aa8cf4f645025p-5,-0x1.a7c290e929830p-3
17.219999999999892,0x1.d1801747a8eebp-7,0x1.d705f99b1758cp+4,-0x1.83746f3c2b9b0p+3,0x1.3391b6f9f8786p+3,0x1.31d3d3ae55f86p-4,0x1.256db64751285p-2,-0x1.0aa7cdff807bap+0,0x1.ce1fc022154b7p-5,0x1.4cb869b64c8fdp-5,-0x1.9e7d5463e527cp-3
17.249999999999897,0x1.d60862f2a718ap-7,0x1.d9543d1d5af2bp+4,-0x1.7dd51ed92b407p+3,0x1.362b6c5943261p+3,0x1.310c1ab108dfep-4,0x1.274b33922e72fp-2,-0x1.0c43adfb948ebp+0,0x1.96f8b7ab93a4cp-5,0x1.9e08b1ad2a234p-5,-0x1.a89f7fd189234p-3
17.2799999999999,0x1.d65cd1250ca6dp-7,0x1.dba07537b9f94p+4,-0x1.782a381ea0708p+3,0x1.38c6efa57f929p+3,0x1.302e074e24a0ap-4,0x1.292828541723dp-2,-0x1.0de0ad1462bd5p+0,0x1.cb260d657e284p-5,0x1.4bd08c933a08bp-5,-0x1.a03463774a6e3p-3
17.309999999999906,0x1.d297f9502289bp-7,0x1.ddea7798bd28fp+4,-0x1.7276899a71d0fp+3,0x1.3b60e311ec2e5p+3,0x1.2f45539bce4f8p-4,0x1.2affff33398b7p-2,-0x1.0f7df6634d9a0p+0,0x1.981645d16ff1ap-5,0x1.940971782e1ccp-5,-0x1.a888aa76da2abp-3
17.33999999999991,0x1.cad3f7b551d27p-7,0x1.e032048f4ea05p+4,-0x1.6cb8c96d58cd8p+3,0x1.3dfc8ce0b58abp+3,0x1.2e4813c2a15abp-4,0x1.2cd72747a88bep-2,-0x1.111bf1ff4dca2p+0,0x1.c810d23e542e6p-5,0x1.4af342920ff1cp-5,-0x1.a10fb8f48e0d0p-3
17.369999999999916,0x1.bf2a97a5cb340p-7,0x1.e260bc915bd45p+4,-0x1.66b94f66971f3p+3,0x1.415fea5d183c5p+3,0x1.2d20b87d51bacp-4,0x1.2f8094280c63ep-2,-0x1.12c574dc4e7d0p+0,0x1.a550a5cf42dfcp-5,0x1.a18a2485b9aa9p-4,-0x1.c6f56c79ca1ebp-3
17.39999999999992,0x1.afa2e83d61e57p-7,0x1.e4625605d964ap+4,-0x1.60a64f9fe926ep+3,0x1.45d2d1160f7a9p+3,0x1.2c1f796c3a6eep-4,0x1.334099f699490p-2,-0x1.146bed3882610p+0,0x1.def883dd69359p-5,0x1.c872189d5b427p-4,-0x1.a4bcb45dd7aacp-3
17.429999999999925,0x1.9c2bc45480eeap-7,0x1.e63f00e10698dp+4,-0x1.5aac635b4632bp+3,0x1.4af34276cb0bcp+3,0x1.284f4b96b34cap-4,0x1.37ef4c383f36bp-2,-0x1.16141a56ea78ap+0,0x1.04d9ae56f32b8p-7,0x1.4d08fba21b9fcp-3,-0x1.d22655318d7c6p-3
17.45999999999993,0x1.84a29610e4f19p-7,0x1.e8118c43072fbp+4,-0x1.54d94328541f7p+3,0x1.5017caf569534p+3,0x1.1e4326266d590p-4,0x1.3d1eb315e30d1p-2,-0x1.17ce509c55e78p+0,-0x1.22acdc2763cd8p-5,0x1.2625cfa70b554p-3,-0x1.cafb9fcb57e0ep-3
17.489999999999934,0x1.68e0f36e4dff3p-7,0x1.e9e358e99efa3p+4,-0x1.4f2dc00ebdbe4p+3,0x1.5509c310a00cfp+3,0x1.103b158fe3319p-4,0x1.425c89ea742a0p-2,-0x1.1990f33840dd6p+0,-0x1.aa8031b83a560p-5,0x1.563c98339d808p-3,-0x1.dffe9472c23ecp-3
17.51999999999994,0x1.48c542a127beap-7,0x1.eba30b26e1d49p+4,-0x1.49b7d8fd1588ap+3,0x1.5a242158b13fdp+3,0x1.0057242218c0fp-4,0x1.47d7db8d5cdbep-2,-0x1.1b4d035ce3385p+0,-0x1.0c97979521a43p-4,0x1.4a706e2c9bf77p-3,-0x1.bc3a43684e084p-3
17.549999999999944,0x1.2429f05c6bd23p-7,0x1.ed52c5ef813d8p+4,-0x1.447c82359dbc8p+3,0x1.5f584b939cf13p+3,0x1.dea75c6872674p-5,0x1.4d706504c7951p-2,-0x1.1cfe4183d650ap+0,-0x1.24d15655f6232p-4,0x1.6a8cff1c718d3p-3,-0x1.c744a09adcf1dp-3
17.57999999999995,0x1.f5cebc13b5debp-8,0x1.eef4e795e64b1p+4,-0x1.3f5b10eee8453p+3,0x1.64babef27e370p+3,0x1.bb6d0506bd426p-5,0x1.532e3f5c3cc52p-2,-0x1.1eaa1a32b97ecp+0,-0x1.327e83906fc06p-4,0x1.624e8bea8f391p-3,-0x1.ae2c3596548cfp-3
17.609999999999953,0x1.99a62a7aa79bbp-8,0x1.f08bb0eeaff5cp+4,-0x1.3a55857e27445p+3,0x1.6a3dd3302a640p+3,0x1.97594eb429557p-5,0x1.58ff2fe288d58p-2,-0x1.204f9a7fc8dc6p+0,-0x1.40304a6f94c29p-4,0x1.79147d2ac680ap-3,-0x1.b689ee4ffa14dp-3
17.639999999999958,0x1.3381d4e63cd5fp-8,0x1.f21a39765cc7ep+4,-0x1.35551ca964e51p+3,0x1.6fe5f2a23efcbp+3,0x1.72adfb38bfc6dp-5,0x1.5ee376ae06c20p-2,-0x1.21f3c43c1805fp+0,-0x1.3ead8e1390295p-4,0x1.7067edde2d4e2p-3,-0x1.a71df6a151835p-3
17.669999999999963,0x1.860c67ab9fbf9p-9,0x1.f3a1ee1a16a9ap+4,-0x1.305c55f094894p+3,0x1.75a900a992069p+3,0x1.4d7cb2d5cf198p-5,0x1.64cfb2e5492a7p-2,-0x1.2396123f72fa1p+0,-0x1.4aaeb1cd2c223p-4,0x1.815764ed0a0c5p-3,-0x1.ae025053ea6c7p-3
17.699999999999967,0x1.1f92010abf12cp-10,0x1.f5115629c66dcp+4,-0x1.2c09cf7ce77a2p+3,0x1.7b6702e0b3adcp+3,0x1.2a6e0f63f7a64p-5,0x1.6a9559029f2b9p-2,-0x1.250997811a287p+0,-0x1.318dc9eb1a1e4p-4,0x1.639a0eea1f0c0p-3,-0x1.45ddbc4cc29bdp-3
17.729999999999972,-0x1.f1e50d8b86506p-11,0x1.f662db801152bp+4,-0x1.28621a927df80p+3,0x1.813f31eb74c7ep+3,0x1.08c35b9231edap-5,0x1.705f74a9e6f14p-2,-0x1.264f5bef07138p+0,-0x1.5668d29f207c0p-4,0x1.8a054c3f8575dp-3,-0x1.50339d6c0a577p-3
17.759999999999977,-0x1.9f8a31245a905p-9,0x1.f7aa10fdfd496p+4,-0x1.24ed740da4c17p+3,0x1.872dc4cb14c6ep+3,0x1.cec3d4401784cp-6,0x1.762c7368002e1p-2,-0x1.27875895feb3bp+0,-0x1.3554c520f5bc2p-4,0x1.68a1c4cffb83fp-3,-0x1.26a736a07825dp-3
17.78999999999998,-0x1.6d102fc89141cp-8,0x1.f8e8cb24bee3bp+4,-0x1.21a680ce6d7abp+3,0x1.8d2dbbcaed8d8p+3,0x1.8c4076e38ac4cp-6,0x1.7bf8da4dcf411p-2,-0x1.28b383debb613p+0,-0x1.5cf793dda964ap-4,0x1.8cf0d81890143p-3,-0x1.34d8e62128baep-3
17.819999999999986,-0x1.0b3d26415a2f0p-7,0x1.fa237b8afb8c9p+4,-0x1.1e691ae5aad6bp+3,0x1.9344e8566426ap+3,0x1.494ba0a0f42a4p-6,0x1.81cabc03ab1efp-2,-0x1.29dd703663a90p+0,-0x1.399f39a93829fp-4,0x1.6e0ace6a9623bp-3,-0x1.1dfa3dcba3217p-3
17.84999999999999,-0x1.662eb99c87526p-7,0x1.fb5b6d86ed6d9p+4,-0x1.1b36a26427c33p+3,0x1.996b299e468edp+3,0x1.05ed14bf7a174p-6,0x1.8799ac8c67bf7p-2,-0x1.2b04ea22ad963p+0,-0x1.60f9965223709p-4,0x1.8df81e465d251p-3,-0x1.2baa623bdd8dfp-3
17.879999999999995,-0x1.c78a0d6646d30p-7,0x1.fc9196d71946dp+4,-0x1.180184d6e1b89p+3,0x1.9fa6198cfe429p+3,0x1.83b0cb412f673p-7,0x1.8d6b335218290p-2,-0x1.2c2d8c29ab67cp+0,-0x1.3d42d5dc26c6dp-4,0x1.71c69d08c0721p-3,-0x1.1bc069ff6d411p-3
17.91,-0x1.17bdf8ccc8161p-6,0x1.fdc6da0fb8abcp+4,-0x1.14cc3c9e2714ep+3,0x1.a5eeef74ac3e0p+3,0x1.f4ee1c7f365f5p-8,0x1.933799c6c34aep-2,-0x1.2d569b73875c2p+0,-0x1.6299b71fe7082p-4,0x1.8dbedae895393p-3,-0x1.27f039d2ce36ap-3
17.940000000000005,-0x1.4f16f910d0e85p-6,0x1.feec5bcff2e86p+4,-0x1.117ff3678bc3fp+3,0x1.ac9cae0279e2bp+3,0x1.2e500cd95c1e8p-8,0x1.990c1c6efc916p-2,-0x1.2e6765793dc0ap+0,-0x1.10c913b5ef8a6p-7,0x1.785fb11235ee3p-3,-0x1.d1bb30dac723bp-4
17.97000000000001,-0x1.89e723ae362a2p-6,0x1.fff881a234530p+4,-0x1.0ded04d549278p+3,0x1.b3f815849e151p+3,0x1.ad20564a06a67p-9,0x1.9f11a4ecc3d29p-2,-0x1.2f5d0e76a2277p+0,0x1.156d2a0c656f6p-6,0x1.a8a68e4add26dp-3,-0x1.e251da638e17ep-4
18.000000000000014,-0x1.c84999e5257aep-6,0x1.007f6f4f3b8bdp+5,-0x1.09f39193b8876p+3,0x1.bbb48bf734f7bp+3,0x1.642d822c3452ep-9,0x1.a531f5e18635fp-2,-0x1.30555ee8500bbp+0,0x1.7afd590a4a635p-5,0x1.86c375d4e6d12p-3,-0x1.d8052c1e7fce9p-4
18.03000000000002,-0x1.052c382aaa527p-5,0x1.0107bc6a77175p+5,-0x1.059cb14c9655ep+3,0x1.c37d2972048c1p+3,0x1.4c8c920f6f7b5p-9,0x1.ab324a9434bacp-2,-0x1.3158537e20285p+0,0x1.874edd2dc9e7dp-5,0x1.981916b69a16dp-3,-0x1.03f371b2ec0eap-3
18.060000000000024,-0x1.2815b45857500p-5,0x1.0195ad63c29ecp+5,-0x1.00f74e6421257p+3,0x1.cb4249616ea65p+3,0x1.4782e7aba03b2p-9,0x1.b112e1efdef8ap-2,-0x1.326842a43eb1dp+0,0x1.ffdcfe4a98051p-5,0x1.763df8052061dp-3,-0x1.03433b35ccc24p-3
18.09000000000003,-0x1.4cebcacd1ab1ap-5,0x1.022870ccb6bd2p+5,-0x1.f835a3067dcfbp+2,0x1.d2fbbc9699023p+3,0x1.49fa6cf9f91a0p-9,0x1.b6d2d8e4bab29p-2,-0x1.3381f022b8b5ap+0,0x1.d3eeef26d70bep-5,0x1.870d109ad740ep-3,-0x1.151efad897e8ep-3
18.120000000000033,-0x1.73b7a6fd2f9cbp-5,0x1.02bea1da3d986p+5,-0x1.ee2bab57cd318p+2,0x1.daad40ccfb0bep+3,0x1.4c153539ebf14p-9,0x1.bc7ad85c2c9bep-2,-0x1.34a37c7ce6c81p+0,0x1.12c61784f3badp-4,0x1.69bb8c2fb816dp-3,-0x1.10bd16fee8674p-3
18.150000000000038,-0x1.9c817deddab98p-5,0x1.03576dc441c52p+5,-0x1.e3eab372b8d09p+2,0x1.e2560341161e6p+3,0x1.4ca7ac36fc307p-9,0x1.c20bb8d35e2e1p-2,-0x1.35ca31bb71b5cp+0,0x1.ebcff05199d42p-5,0x1.7af78552fad88p-3,-0x1.1d7ea2bd78ecap-3
18.180000000000042,-0x1.c750653692fb1p-5,0x1.03f1ce2622666p+5,-0x1.d9808cf224644p+2,0x1.e9fb74a547c39p+3,0x1.48eefb5190350p-9,0x1.c78c94a3268d6p-2,-0x1.36f4ffdb9013fp+0,0x1.1717dfd69b530p-4,0x1.616580dba2d30p-3,-0x1.16f854dd3c1d3p-3
18.210000000000047,-0x1.f42aaf29b6894p-5,0x1.048d3b971cc35p+5,-0x1.cef9ab1cc8515p+2,0x1.f19e54fefb1efp+3,0x1.41b60a9b06b4bp-9,0x1.ccfe4fc6ac3dbp-2,-0x1.38225d9eecddep+0,0x1.f28cbf5cf9384p-5,0x1.7316af28e8d77p-3,-0x1.20dd5338f8ae5p-3
18.24000000000005,-0x1.118b02fef13ecp-4,0x1.0528f9d6a8a2cp+5,-0x1.c45b2ea33fca5p+2,0x1.f943f0453f648p+3,0x1.356f845672c15p-9,0x1.d266d9b5e0558p-2,-0x1.3951ffca5dff3p+0,0x1.16a6880c7cfbep-4,0x1.5ca8b348e3a7dp-3,-0x1.19aa4daee842bp-3
18.270000000000056,-0x1.2a0bde010bbe9p-4,0x1.05c4df24ea3b1p+5,-0x1.b9aabf1662cb2p+2,0x1.0075e469006dap+4,0x1.252340642554ap-9,0x1.d7c5773aa8b68p-2,-0x1.3a83170a2408bp+0,0x1.f33051682c968p-5,0x1.6df7389e214e9p-3,-0x1.2212409cfa913p-3
18.30000000000006,-0x1.439a48814ae55p-4,0x1.06607b0389bcap+5,-0x1.aee9f7ac426d6p+2,0x1.044cc7eb99077p+4,0x1.0f94ccec03689p-9,0x1.dd1e146a951a8p-2,-0x1.3bb5b0f7400a8p+0,0x1.146e3a93522f8p-4,0x1.59a06137522d6p-3,-0x1.1adafa9a6f17fp-3
18.330000000000066,-0x1.5e386f87c4d0bp-4,0x1.06fbc2a3c8bf0p+5,-0x1.a41c06351b16ap+2,0x1.082639e7baa13p+4,0x1.eb8e3a46fca1ep-10,0x1.e26f8d8d0633ap-2,-0x1.3ce9467317ab4p+0,0x1.f12448da42e1ep-5,0x1.6a5626b54cf56p-3,-0x1.224d9f90e575dp-3
18.36000000000007,-0x1.79e7a15ac8f3ep-4,0x1.079ae3b4865b8p+5,-0x1.97a00072e0d52p+2,0x1.0c1a179e5baccp+4,0x1.2e9a87f28a2c0p-10,0x1.e7ebae11f35c1p-2,-0x1.3e597ecaf3879p+0,0x1.fdf0f388d3d30p-5,0x1.6fe33a1f7d527p-3,-0x1.896b9987fe7d6p-3
18.390000000000075,-0x1.96aa8f672dc6cp-4,0x1.084440fe9b6f1p+5,-0x1.8974b2191d2d4p+2,0x1.100aa82186c9cp+4,0x1.4e24f35e793a8p-15,0x1.ed52e8e79ec03p-2,-0x1.4002609db8c5ap+0,0x1.00d4d8caf4a6ap-4,0x1.6012cfc785353p-3,-0x1.88814715c13e6p-3
18.42000000000008,-0x1.b48461e80e162p-4,0x1.08eefd6792a2dp+5,-0x1.7ab0625f93f80p+2,0x1.13fe179c6a2e0p+4,-0x1.4917e09332e00p-10,0x1.f2b1ffbe3ce25p-2,-0x1.41bf4f6a33ab7p+0,0x1.f9c17aa0ee36dp-5,0x1.6c983fc3eb658p-3,-0x1.ab60186d264fcp-3
